,gene_ids,n_cells,mt,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,highly_variable,means,dispersions,dispersions_norm
SCARNA2,ENSG00000270066,17,False,17,0.0035357736,99.64642262895175,17.0,True,0.08669299145934617,3.106903158137473,0.95968837
RP5-1160K1.3,ENSG00000225113,6,False,6,0.0012479201,99.87520798668885,6.0,True,0.04340295172078161,3.233737214321468,1.3132877
GSTM2,ENSG00000213366,34,False,34,0.007071547,99.2928452579035,34.0,True,0.12784259101568934,3.1528566426772158,1.0878016
SLC16A4,ENSG00000168679,1443,False,1443,0.39600664,69.98752079866888,1904.0,True,1.8591237910018479,3.0089928196238707,0.50816905
RP5-1074L1.4,ENSG00000273373,65,False,65,0.014143094,98.64808652246256,68.0,True,0.1795409158304771,3.007811478688264,0.6834316
CD53,ENSG00000143119,8,False,8,0.0016638935,99.83361064891847,8.0,True,0.01978646014764777,3.2404335035552987,1.3319563
CEPT1,ENSG00000134255,496,False,496,0.111896835,89.6838602329451,538.0,True,0.9364562699016481,3.0085178888723703,0.8780649
RP5-1180E21.5,ENSG00000273221,10,False,10,0.0020798668,99.79201331114808,10.0,True,0.023756340079154507,3.048658492006539,0.7973086
OVGP1,ENSG00000085465,9,False,9,0.0018718801,99.81281198003327,9.0,True,0.027763253210717452,3.004898215781265,0.6753098
FAM212B,ENSG00000197852,267,False,267,0.068635605,94.44675540765391,330.0,True,0.5743994984077831,3.048773629421678,1.1179987
KCND3,ENSG00000171385,44,False,44,0.009567387,99.08485856905158,46.0,True,0.12699294080094387,3.2612649359005514,1.390032
WNT2B,ENSG00000134245,282,False,282,0.061564058,94.13477537437605,296.0,True,0.6070340848066575,3.0107257276262476,0.94738334
RP4-671G15.2,ENSG00000273483,5,False,5,0.0010399334,99.89600665557404,5.0,True,0.019312364029144075,2.9639087702410034,0.5610357
ST7L,ENSG00000007341,359,False,359,0.07799501,92.5332778702163,375.0,True,0.6925679283335693,2.946092276140125,0.6575524
RP11-426L16.3,ENSG00000225075,15,False,15,0.0031198002,99.68801996672212,15.0,True,0.04076441237516695,3.097442367167976,0.9333127
SLC16A1,ENSG00000155380,1017,False,1017,0.25395176,78.84775374376039,1221.0,True,1.4814979517583988,3.047122794046886,0.8728172
SLC16A1-AS1,ENSG00000226419,632,False,632,0.14475873,86.85524126455907,696.0,True,1.137980682328369,3.039923045520727,1.0098985
RP11-31F15.2,ENSG00000238198,17,False,17,0.0035357736,99.64642262895175,17.0,True,0.05623998387264275,2.980012381781949,0.6059308
LRIG2,ENSG00000198799,456,False,456,0.10170549,90.51580698835274,489.0,True,0.8280504478879165,2.980387945139907,0.8113419
RP5-1073O3.7,ENSG00000235527,35,False,35,0.007279534,99.2720465890183,35.0,True,0.09391816964219883,3.0475050176660967,0.7940929
TRIM33,ENSG00000197323,1262,False,1262,0.3248752,73.75207986688852,1562.0,True,1.672128674522236,3.038171442569132,0.83652484
DENND2C,ENSG00000175984,179,False,179,0.04014143,96.27703826955076,193.0,True,0.406559514631024,2.9543191493391836,0.5343009
TSPAN2,ENSG00000134198,395,False,395,0.108153075,91.78452579034942,520.0,True,0.8812008226563878,3.088537450170942,1.2963085
NGF,ENSG00000134259,902,False,902,0.2795341,81.2396006655574,1344.0,True,1.4585833065495784,3.0247809368562693,0.78223443
MAB21L3,ENSG00000173212,5,False,5,0.0010399334,99.89600665557404,5.0,True,0.02321799580055809,3.2790821056358275,1.4397044
ATP1A1,ENSG00000163399,2478,False,2478,0.827579,48.460898502495844,3979.0,True,2.419169128143719,3.165203434944822,0.5759623
PTGFRN,ENSG00000134247,495,False,495,0.11480865,89.70465890183029,552.0,True,0.9020180363611624,2.992646196065916,0.86631066
TTF2,ENSG00000116830,273,False,273,0.06426789,94.32196339434277,309.0,True,0.606448379229287,2.983225210816088,0.82406485
SPAG17,ENSG00000155761,43,False,43,0.008943427,99.10565723793677,43.0,True,0.12214843965227608,3.0276322178421036,0.73868966
RP11-439A17.7,ENSG00000236933,163,False,163,0.034733776,96.60981697171381,167.0,True,0.40581994543393,2.954690350495377,0.5353358
RP11-423O2.5,ENSG00000234978,28,False,28,0.005823627,99.41763727121464,28.0,True,0.06947022749754236,2.946004932972898,0.51112175
RP11-782C8.1,ENSG00000230850,24,False,24,0.005199667,99.50083194675541,25.0,True,0.07073628388273229,3.0460314392948207,0.7899847
RP11-435B5.4,ENSG00000185044,16,False,16,0.003327787,99.66722129783693,16.0,True,0.055182836382264816,3.046058039849604,0.79005885
RP6-206I17.2,ENSG00000231734,14,False,14,0.0029118136,99.70881863560732,14.0,True,0.0386625997319625,2.98420333135001,0.6176147
NBPF8,ENSG00000162825,21,False,21,0.0043677203,99.56322795341099,21.0,True,0.05004818089920178,2.986577149405265,0.62423265
RP11-640M9.1,ENSG00000236943,1254,False,1254,0.34401,73.91846921797006,1654.0,True,1.8235985406453814,3.3463112289132146,1.7986082
NBPF9,ENSG00000168614,588,False,588,0.1360233,87.7703826955075,654.0,True,1.0838663074348338,3.041324394247977,1.0157812
AL590452.1,ENSG00000268172,420,False,420,0.094633944,91.26455906821963,455.0,True,0.9091835201292802,3.1738440712171037,1.5720769
NOTCH2NL,ENSG00000213240,1161,False,1161,0.31052414,75.85274542429285,1493.0,True,1.6877629795477647,3.150862311556537,1.2934185
RP11-458D21.5,ENSG00000255168,6,False,6,0.0012479201,99.87520798668885,6.0,True,0.0173793239382289,2.9944739288138162,0.64624804
ITGA10,ENSG00000143127,986,False,986,0.3092762,79.49251247920132,1487.0,True,1.5823451092465317,3.6812364631280303,3.4437666
PDZK1,ENSG00000174827,5,False,5,0.0010399334,99.89600665557404,5.0,True,0.023897274547109253,3.054065400284384,0.8123825
GPR89A,ENSG00000117262,215,False,215,0.046173044,95.52828618968387,222.0,True,0.5163472127772614,2.990759388518425,0.8578498
NBPF11,ENSG00000152042,151,False,151,0.032237936,96.85940099833611,155.0,True,0.36955546560340874,2.987275254646027,0.6261789
PRKAB2,ENSG00000131791,730,False,730,0.17138103,84.81697171381032,824.0,True,1.18403987598637,2.968558219642061,0.7103207
RP11-337C18.8,ENSG00000237188,212,False,212,0.046173044,95.59068219633944,222.0,True,0.46696828601478857,2.9770495271868183,0.7963717
FMO5,ENSG00000131781,34,False,34,0.007279534,99.2928452579035,35.0,True,0.11573365159372744,3.275982357648898,1.4310626
GPR89B,ENSG00000188092,10,False,10,0.0020798668,99.79201331114808,10.0,True,0.03409116466394166,3.232380149815853,1.3095044
XXyac-YX155B6.7,ENSG00000273059,8,False,8,0.0016638935,99.83361064891847,8.0,True,0.017451831053504525,3.034120537746152,0.7567784
NBPF24,ENSG00000203836,12,False,12,0.0024958402,99.7504159733777,12.0,True,0.06014302117018237,3.228076157022877,1.2975054
XXyac-YX155B6.6,ENSG00000226335,53,False,53,0.011231281,98.89767054908486,54.0,True,0.1365979753315261,3.0637142414804956,0.8392824
NBPF15,ENSG00000243452,289,False,289,0.061564058,93.98918469217969,296.0,True,0.5588950399211157,2.967201111308202,0.7522092
RP11-403I13.5,ENSG00000232721,5,False,5,0.0010399334,99.89600665557404,5.0,True,0.018087948036680054,3.080414865364809,0.8858419
LINC00869,ENSG00000226067,22,False,22,0.004575707,99.5424292845258,22.0,True,0.08587242674834866,3.060629930781037,0.8306837
HIST2H2BF,ENSG00000203814,8,False,8,0.0016638935,99.83361064891847,8.0,True,0.021049873114632817,3.144485753670747,1.0644646
HIST2H2AA3,ENSG00000183558,615,False,615,0.1844842,87.20881863560732,887.0,True,1.1832636026033696,3.0297362606781957,0.9671361
HIST2H2BE,ENSG00000184678,231,False,231,0.05137271,95.1955074875208,247.0,True,0.5018811673549142,2.9123440548782615,0.50621784
SV2A,ENSG00000159164,650,False,650,0.16202164,86.48086522462563,779.0,True,1.0706906833827707,3.0121502421291284,0.8933129
C1orf51,ENSG00000159208,251,False,251,0.054908484,94.77953410981698,264.0,True,0.5863205395388755,2.9993387323946603,0.8963215
PRPF3,ENSG00000117360,782,False,782,0.19321963,83.73544093178037,929.0,True,1.2865340232793365,2.9360605044837196,0.5739007
ECM1,ENSG00000143369,417,False,417,0.092138104,91.3269550748752,443.0,True,0.7812827391241243,2.9797398264676818,0.8084356
LINC00568,ENSG00000228126,145,False,145,0.031821962,96.98419301164726,153.0,True,0.37637749791091296,3.347326377760557,1.629962
ADAMTSL4,ENSG00000143382,43,False,43,0.009151414,99.10565723793677,44.0,True,0.1080697703346508,2.957558293204395,0.54333127
ADAMTSL4-AS1,ENSG00000203804,6,False,6,0.0012479201,99.87520798668885,6.0,True,0.01673732224856012,3.0004966590659934,0.66303873
HORMAD1,ENSG00000143452,72,False,72,0.014975041,98.50249584026622,72.0,True,0.2359752835161803,3.0267713190163326,0.7362896
CTSK,ENSG00000143387,673,False,673,0.17595674,86.00249584026622,846.0,True,1.1589400756882338,2.9667454903213257,0.7027112
BNIPL,ENSG00000163141,37,False,37,0.007903494,99.23044925124792,38.0,True,0.10102473619746946,3.071424588471335,0.86077803
C1orf56,ENSG00000143443,449,False,449,0.099625625,90.66139767054908,479.0,True,0.8813478239721412,3.061433707130625,1.1747693
GABPB2,ENSG00000143458,620,False,620,0.14392678,87.10482529118137,692.0,True,1.0839694243096247,3.0895931564585988,1.2184055
SCNM1,ENSG00000163156,1306,False,1306,0.33839434,72.8369384359401,1627.0,True,1.7035945788221845,3.0970862370904455,1.0753889
PIP5K1A,ENSG00000143398,1107,False,1107,0.28161398,76.97587354409318,1354.0,True,1.5505327447004493,2.9976268517803395,0.6721409
POGZ,ENSG00000143442,1747,False,1747,0.48481697,63.66472545757071,2331.0,True,2.0468684289504444,3.17554563225271,1.1453304
THEM4,ENSG00000159445,869,False,869,0.2140183,81.92595673876872,1029.0,True,1.362749812371904,3.138759534398203,1.244349
FLG,ENSG00000143631,229,False,229,0.20424293,95.23710482529118,982.0,True,1.2634237064393155,5.1636400025098625,9.924912
S100A9,ENSG00000163220,12,False,12,0.0024958402,99.7504159733777,12.0,True,0.0414662931132202,3.174393256085441,1.1478434
S100A8,ENSG00000143546,8,False,8,0.0016638935,99.83361064891847,8.0,True,0.02268882265343962,2.952182295011736,0.52834356
S100A4,ENSG00000196154,738,False,738,0.34401,84.65058236272878,1654.0,True,1.4859404686845732,3.8357577447214006,4.0702577
S100A14,ENSG00000189334,8,False,8,0.0018718801,99.83361064891847,9.0,True,0.029147647557986135,3.083957492043502,0.8957184
INTS3,ENSG00000143624,728,False,728,0.16888519,84.8585690515807,812.0,True,1.2084341165729267,3.0066114288698307,0.8700618
RP11-422P24.11,ENSG00000272654,23,False,23,0.0047836937,99.5216306156406,23.0,True,0.08671177169411781,3.085921773185806,0.9011946
ATP8B2,ENSG00000143515,704,False,704,0.16742928,85.35773710482529,805.0,True,1.1208610096192864,2.9503650387135267,0.63394874
PBXIP1,ENSG00000163346,551,False,551,0.13082363,88.53993344425956,629.0,True,0.994864426427313,3.0360635280338886,0.9936969
RP11-307C12.12,ENSG00000271380,17,False,17,0.0035357736,99.64642262895175,17.0,True,0.04963019829410627,2.974511232267049,0.59059423
CKS1B,ENSG00000173207,922,False,922,0.4737937,80.82362728785357,2278.0,True,1.7111549164090143,3.552153393772946,2.9204123
DCST2,ENSG00000163354,5,False,5,0.0010399334,99.89600665557404,5.0,True,0.027119948936192507,3.3181874673304237,1.5487258
ADAM15,ENSG00000143537,1477,False,1477,0.41014975,69.28036605657238,1972.0,True,1.7755306596339377,2.9633830610182255,0.53330296
EFNA1,ENSG00000169242,13,False,13,0.0031198002,99.7296173044925,15.0,True,0.037011937439369834,3.0091465756707705,0.68715376
TRIM46,ENSG00000163462,443,False,443,0.09920965,90.78618968386023,477.0,True,0.8986691953702026,3.027012618004748,1.0204175
MUC1,ENSG00000185499,930,False,930,0.2360649,80.65723793677205,1135.0,True,1.4033909487413012,2.959223871738215,0.51644
THBS3,ENSG00000169231,735,False,735,0.1780366,84.71297836938436,856.0,True,1.1365426733185704,2.9776375372146116,0.74843425
RP11-263K19.4,ENSG00000231064,115,False,115,0.024334442,97.608153078203,117.0,True,0.2507058244430826,3.000734600622905,0.6637021
GBA,ENSG00000177628,1550,False,1550,0.4247088,67.76206322795342,2042.0,True,1.7945496149806603,2.9763411333779533,0.58584017
HCN3,ENSG00000143630,71,False,71,0.0147670545,98.52329450915141,71.0,True,0.17013350016432854,2.970119564504417,0.5783507
FDPS,ENSG00000160752,1709,False,1709,0.47608152,64.45507487520798,2289.0,True,2.0075028789326357,3.165708291752359,1.1076969
GON4L,ENSG00000116580,1419,False,1419,0.37603992,70.48668885191347,1808.0,True,1.818559521064974,3.057912483833551,0.69531524
KIAA0907,ENSG00000132680,1502,False,1502,0.39309484,68.7603993344426,1890.0,True,1.9056513854518242,3.294759906210747,1.6013944
ARHGEF2,ENSG00000116584,1898,False,1898,0.5888103,60.524126455906824,2831.0,True,2.234050416142276,3.4288690548559035,2.11444
RP11-336K24.12,ENSG00000273002,39,False,39,0.008111481,99.18885191347754,39.0,True,0.09833542314344565,3.011108692684677,0.6926239
BGLAP,ENSG00000242252,44,False,44,0.009567387,99.08485856905158,46.0,True,0.11854966314793855,2.968130291435522,0.57280487
TMEM79,ENSG00000163472,71,False,71,0.0147670545,98.52329450915141,71.0,True,0.17904017848745338,2.956741480460858,0.54105407
BCAN,ENSG00000132692,13,False,13,0.0035357736,99.7296173044925,17.0,True,0.05690827588701937,3.4639819662368923,1.9551849
CRABP2,ENSG00000143320,540,False,540,0.22899334,88.76871880199667,1101.0,True,1.2972671313402169,4.166904011120278,5.740779
SPTA1,ENSG00000163554,6,False,6,0.0012479201,99.87520798668885,6.0,True,0.02939759972667728,3.1969630290128013,1.2107654
PYHIN1,ENSG00000163564,5,False,5,0.0012479201,99.89600665557404,6.0,True,0.022250667103157963,2.952356711433375,0.5288298
SLAMF8,ENSG00000158714,1222,False,1222,0.42117304,74.58402662229618,2025.0,True,1.9033508291650345,3.2645184632338764,1.4857033
VSIG8,ENSG00000243284,35,False,35,0.0074875206,99.2720465890183,36.0,True,0.1284974885881271,3.215259074549556,1.2617728
LINC01133,ENSG00000224259,992,False,992,0.34442595,79.36772046589017,1656.0,True,1.5545610327344195,2.993662513172565,0.6560679
PIGM,ENSG00000143315,523,False,523,0.11917637,89.12229617304493,573.0,True,0.9514425574176202,2.938266159149652,0.5831597
IGSF8,ENSG00000162729,551,False,551,0.125,88.53993344425956,601.0,True,1.010522234616878,2.9762501628888334,0.7426103
NHLH1,ENSG00000171786,13,False,13,0.0027038269,99.7296173044925,13.0,True,0.06310691355246431,3.1987715581073974,1.2158074
ARHGAP30,ENSG00000186517,10,False,10,0.0020798668,99.79201331114808,10.0,True,0.015964292293301593,3.2494697578265987,1.3571484
PVRL4,ENSG00000143217,21,False,21,0.004575707,99.56322795341099,22.0,True,0.07099838854859465,3.4948737515480124,2.0413077
RP11-297K8.2,ENSG00000224985,8,False,8,0.0016638935,99.83361064891847,8.0,True,0.023325979399904263,2.946711788963895,0.5130924
ADAMTS4,ENSG00000158859,845,False,845,0.28826955,82.42512479201332,1386.0,True,1.6335337045145166,3.7795053697909844,3.842188
RP11-122G18.8,ENSG00000273075,10,False,10,0.0020798668,99.79201331114808,10.0,True,0.04487710706506151,3.0303636215432617,0.7463045
NOS1AP,ENSG00000198929,8,False,8,0.0016638935,99.83361064891847,8.0,True,0.029582964555208202,3.0114793786736787,0.69365734
HSD17B7,ENSG00000132196,149,False,149,0.031613976,96.9009983361065,152.0,True,0.370486298348592,3.0204438341498556,0.71864927
RGS4,ENSG00000117152,520,False,520,0.27870217,89.18469217970049,1340.0,True,1.3424837661026556,3.6485499272517656,3.5648139
RP11-277B15.3,ENSG00000272205,7,False,7,0.0014559068,99.85440931780366,7.0,True,0.021372236251487993,3.1282374382865696,1.019166
POU2F1,ENSG00000143190,318,False,318,0.06821963,93.38602329450916,328.0,True,0.6923033939861234,3.025976190743881,1.0157698
CREG1,ENSG00000143162,1105,False,1105,0.30865225,77.01747088186356,1484.0,True,1.5923970337480546,3.0543431752879844,0.9020915
TBX19,ENSG00000143178,318,False,318,0.07279534,93.38602329450916,350.0,True,0.7807039722099899,3.296692367220767,2.229722
DPT,ENSG00000143196,15,False,15,0.003327787,99.68801996672212,16.0,True,0.040984166543994636,3.040473572364478,0.77449
NME7,ENSG00000143156,490,False,490,0.11272878,89.80865224625624,542.0,True,0.8840849442452283,2.939995325325249,0.63021237
C1orf112,ENSG00000000460,69,False,69,0.014559068,98.5648918469218,70.0,True,0.14516468970899474,2.990134053995886,0.6341489
SCYL3,ENSG00000000457,478,False,478,0.108361065,90.05823627287853,521.0,True,0.9108687946148956,2.9788256468699186,0.7534217
RP11-576I22.2,ENSG00000231407,50,False,50,0.0108153075,98.96006655574044,52.0,True,0.15693407323999253,3.04110970147548,0.7762634
GORAB,ENSG00000120370,368,False,368,0.08506656,92.34608985024958,409.0,True,0.7535912783833508,2.9622084330774547,0.7298209
RP1-79C4.4,ENSG00000271811,1347,False,1347,0.38082364,71.98419301164726,1831.0,True,1.8409608167710634,3.423888010043978,2.0953846
MROH9,ENSG00000117501,8,False,8,0.0016638935,99.83361064891847,8.0,True,0.02808698211589085,3.3156817651034585,1.5417402
FMO3,ENSG00000007933,27,False,27,0.006031614,99.43843594009984,29.0,True,0.081803824685253,2.980377572170144,0.6069489
FMO4,ENSG00000076258,20,False,20,0.004575707,99.58402662229618,22.0,True,0.06705939656381692,3.0024691622592075,0.66853786
DNM3OS,ENSG00000230630,417,False,417,0.093802,91.3269550748752,451.0,True,0.7815409646193657,3.0078742255383637,0.93459654
TNFSF4,ENSG00000117586,8,False,8,0.0020798668,99.83361064891847,10.0,True,0.019913334400382388,3.029382471202058,0.7435692
RP11-296O14.3,ENSG00000203739,205,False,205,0.044925123,95.73627287853577,216.0,True,0.4836842396342867,3.0332628603651344,1.0484449
CENPL,ENSG00000120334,319,False,319,0.07674709,93.36522462562395,369.0,True,0.6304310014839248,3.0073560798616326,0.9322731
ZBTB37,ENSG00000185278,300,False,300,0.066139765,93.7603993344426,318.0,True,0.6142077295537265,3.059707773656791,1.1670299
RP11-318C24.2,ENSG00000227740,10,False,10,0.0020798668,99.79201331114808,10.0,True,0.020819946819154153,2.967161728898121,0.5701046
SEC16B,ENSG00000120341,105,False,105,0.022254575,97.8161397670549,107.0,True,0.2760371449816053,2.960081787795292,0.5503665
C1orf220,ENSG00000213057,48,False,48,0.010191347,99.00166389351082,49.0,True,0.13403624469031522,3.194106264506956,1.2028011
RALGPS2,ENSG00000116191,1811,False,1811,0.73190516,62.333610648918466,3519.0,True,2.3206006111989637,3.209079357140163,0.70527947
ANGPTL1,ENSG00000116194,259,False,259,0.06468386,94.61314475873544,311.0,True,0.6584381350971477,3.1300325962723887,1.482382
ABL2,ENSG00000143322,2318,False,2318,0.83069885,51.78868552412646,3994.0,True,2.4950869405663796,3.3950155298527127,1.2532961
AXDND1,ENSG00000162779,11,False,11,0.0024958402,99.77121464226289,12.0,True,0.040898801594289345,2.9963069766693367,0.65135837
RP11-533E19.7,ENSG00000272906,29,False,29,0.006031614,99.39683860232945,29.0,True,0.09243945190992393,3.0611874864968294,0.8322381
RP11-533E19.5,ENSG00000260360,21,False,21,0.0047836937,99.56322795341099,23.0,True,0.054982267118589695,3.2314387164420912,1.3068799
LHX4,ENSG00000121454,14,False,14,0.0029118136,99.70881863560732,14.0,True,0.04689155264692969,3.121333386642955,0.9999183
